date	size'/'remotesize	flags(request:Update,Range state:File response:Modified,Chunked,gZipped)	statuscode	status ('servermsg')	MIME	Etag|Date	URL	localfile	(from URL)
23:40:50	4128/4128	---M-Z	200	added ('OK')	text/html	etag:W/%22661c00b39930a6aba15f53f2446c237e%22	https://mysat.collegeboard.org/;path=/assets/assets/assets/assets/assets/assets/assets/assets/assets/assets/assets/assets/assets/assets/assets/assets/assets/assets/assets/assets/assets/assets/assets/assets/assets/assets/assets/assets/assets/index-73161c50.css	C:/Users/Ava/Desktop/SaveHere/SAT%20website%20copy%20attempt/SAT4/mysat.collegeboard.org/;path=/assets/assets/assets/assets/assets/assets/assets/assets/assets/assets/assets/assets/assets/assets/assets/assets/assets/ass/index-73161c50.1ce.dela	(from https://mysat.collegeboard.org/;path=/assets/assets/assets/assets/assets/assets/assets/assets/assets/assets/assets/assets/assets/assets/assets/assets/assets/assets/assets/assets/assets/assets/assets/assets/assets/assets/assets/assets/index-fd6bc41e.js)
23:40:50	4128/4128	---M-Z	200	added ('OK')	text/html	etag:W/%22661c00b39930a6aba15f53f2446c237e%22	https://mysat.collegeboard.org/helpers/assets/assets/assets/assets/assets/assets/assets/assets/assets/assets/assets/assets/assets/assets/assets/assets/assets/assets/assets/assets/assets/assets/assets/assets/assets/assets/assets/assets/index-73161c50.css	C:/Users/Ava/Desktop/SaveHere/SAT%20website%20copy%20attempt/SAT4/mysat.collegeboard.org/helpers/assets/assets/assets/assets/assets/assets/assets/assets/assets/assets/assets/assets/assets/assets/assets/assets/assets/as/index-73161c50.1c7.dela	(from https://mysat.collegeboard.org/helpers/assets/assets/assets/assets/assets/assets/assets/assets/assets/assets/assets/assets/assets/assets/assets/assets/assets/assets/assets/assets/assets/assets/assets/assets/assets/assets/assets/index-fd6bc41e.js)
23:40:50	4246/4246	---M-Z	200	added ('OK')	text/html	etag:W/%22661c00b39930a6aba15f53f2446c237e%22	https://mysat.collegeboard.org/;path=/assets/assets/assets/assets/assets/assets/assets/assets/assets/assets/assets/assets/assets/assets/assets/assets/assets/assets/assets/assets/assets/assets/assets/assets/assets/assets/assets/assets/manifest.json	C:/Users/Ava/Desktop/SaveHere/SAT%20website%20copy%20attempt/SAT4/mysat.collegeboard.org/;path=/assets/assets/assets/assets/assets/assets/assets/assets/assets/assets/assets/assets/assets/assets/assets/assets/assets/assets//manifest.1ca.delaye	(from https://mysat.collegeboard.org/;path=/assets/assets/assets/assets/assets/assets/assets/assets/assets/assets/assets/assets/assets/assets/assets/assets/assets/assets/assets/assets/assets/assets/assets/assets/assets/assets/assets/assets/index-fd6bc41e.js)
23:40:50	4246/4246	---M-Z	200	added ('OK')	text/html	etag:W/%22661c00b39930a6aba15f53f2446c237e%22	https://mysat.collegeboard.org/helpers/assets/assets/assets/assets/assets/assets/assets/assets/assets/assets/assets/assets/assets/assets/assets/assets/assets/assets/assets/assets/assets/assets/assets/assets/assets/assets/assets/manifest.json	C:/Users/Ava/Desktop/SaveHere/SAT%20website%20copy%20attempt/SAT4/mysat.collegeboard.org/helpers/assets/assets/assets/assets/assets/assets/assets/assets/assets/assets/assets/assets/assets/assets/assets/assets/assets/assets/manifest.1c3.delaye	(from https://mysat.collegeboard.org/helpers/assets/assets/assets/assets/assets/assets/assets/assets/assets/assets/assets/assets/assets/assets/assets/assets/assets/assets/assets/assets/assets/assets/assets/assets/assets/assets/assets/index-fd6bc41e.js)
23:40:50	4128/4128	---M-Z	200	added ('OK')	text/html	etag:W/%22661c00b39930a6aba15f53f2446c237e%22	https://mysat.collegeboard.org/helpers/assets/assets/assets/assets/assets/assets/assets/assets/assets/assets/assets/assets/assets/assets/assets/assets/assets/assets/assets/assets/assets/assets/assets/assets/assets/assets/assets/assets/favicon.ico	C:/Users/Ava/Desktop/SaveHere/SAT%20website%20copy%20attempt/SAT4/mysat.collegeboard.org/helpers/assets/assets/assets/assets/assets/assets/assets/assets/assets/assets/assets/assets/assets/assets/assets/assets/assets/assets//favicon.1cf.delaye	(from https://mysat.collegeboard.org/helpers/assets/assets/assets/assets/assets/assets/assets/assets/assets/assets/assets/assets/assets/assets/assets/assets/assets/assets/assets/assets/assets/assets/assets/assets/assets/assets/assets/assets/index-fd6bc41e.js)
23:40:50	4128/4128	---M-Z	200	added ('OK')	text/html	etag:W/%22661c00b39930a6aba15f53f2446c237e%22	https://mysat.collegeboard.org/helpers/assets/assets/assets/assets/assets/assets/assets/assets/assets/assets/assets/assets/assets/assets/assets/assets/assets/assets/assets/assets/assets/assets/assets/assets/assets/assets/assets/assets/logo192.png	C:/Users/Ava/Desktop/SaveHere/SAT%20website%20copy%20attempt/SAT4/mysat.collegeboard.org/helpers/assets/assets/assets/assets/assets/assets/assets/assets/assets/assets/assets/assets/assets/assets/assets/assets/assets/assets//logo192.1d0.delaye	(from https://mysat.collegeboard.org/helpers/assets/assets/assets/assets/assets/assets/assets/assets/assets/assets/assets/assets/assets/assets/assets/assets/assets/assets/assets/assets/assets/assets/assets/assets/assets/assets/assets/assets/index-fd6bc41e.js)
23:40:51	4128/4128	---M-Z	200	added ('OK')	text/html	etag:W/%22661c00b39930a6aba15f53f2446c237e%22	https://mysat.collegeboard.org/helpers/assets/assets/assets/assets/assets/assets/assets/assets/assets/assets/assets/assets/assets/assets/assets/assets/assets/assets/assets/assets/assets/assets/assets/assets/assets/assets/assets/assets/assets/index-fd6bc41e.js	C:/Users/Ava/Desktop/SaveHere/SAT%20website%20copy%20attempt/SAT4/mysat.collegeboard.org/helpers/assets/assets/assets/assets/assets/assets/assets/assets/assets/assets/assets/assets/assets/assets/assets/assets/assets/as/index-fd6bc41e.1d2.dela	(from https://mysat.collegeboard.org/helpers/assets/assets/assets/assets/assets/assets/assets/assets/assets/assets/assets/assets/assets/assets/assets/assets/assets/assets/assets/assets/assets/assets/assets/assets/assets/assets/assets/assets/index-fd6bc41e.js)
23:40:52	4128/4128	---M-Z	200	added ('OK')	text/html	etag:W/%22661c00b39930a6aba15f53f2446c237e%22	https://mysat.collegeboard.org/helpers/assets/assets/assets/assets/assets/assets/assets/assets/assets/assets/assets/assets/assets/assets/assets/assets/assets/assets/assets/assets/assets/assets/assets/assets/assets/assets/assets/assets/assets/vendor-15a67fae.css	C:/Users/Ava/Desktop/SaveHere/SAT%20website%20copy%20attempt/SAT4/mysat.collegeboard.org/helpers/assets/assets/assets/assets/assets/assets/assets/assets/assets/assets/assets/assets/assets/assets/assets/assets/assets/as/vendor-15a67fae.1d4.del	(from https://mysat.collegeboard.org/helpers/assets/assets/assets/assets/assets/assets/assets/assets/assets/assets/assets/assets/assets/assets/assets/assets/assets/assets/assets/assets/assets/assets/assets/assets/assets/assets/assets/assets/index-fd6bc41e.js)
23:40:53	4128/4128	---M-Z	200	added ('OK')	text/html	etag:W/%22661c00b39930a6aba15f53f2446c237e%22	https://mysat.collegeboard.org/;path=/assets/assets/assets/assets/assets/assets/assets/assets/assets/assets/assets/assets/assets/assets/assets/assets/assets/assets/assets/assets/assets/assets/assets/assets/assets/assets/assets/assets/assets/favicon.ico	C:/Users/Ava/Desktop/SaveHere/SAT%20website%20copy%20attempt/SAT4/mysat.collegeboard.org/;path=/assets/assets/assets/assets/assets/assets/assets/assets/assets/assets/assets/assets/assets/assets/assets/assets/assets/assets/a/favicon.1d6.delaye	(from https://mysat.collegeboard.org/;path=/assets/assets/assets/assets/assets/assets/assets/assets/assets/assets/assets/assets/assets/assets/assets/assets/assets/assets/assets/assets/assets/assets/assets/assets/assets/assets/assets/assets/assets/index-fd6bc41e.js)
23:42:08	4128/4128	---M-Z	200	added ('OK')	text/html	etag:W/%22661c00b39930a6aba15f53f2446c237e%22	https://mysat.collegeboard.org/helpers/assets/assets/assets/assets/assets/assets/assets/assets/assets/assets/assets/assets/assets/assets/assets/assets/assets/assets/assets/assets/assets/assets/assets/assets/assets/assets/assets/assets/assets/vendor-86260973.js	C:/Users/Ava/Desktop/SaveHere/SAT%20website%20copy%20attempt/SAT4/mysat.collegeboard.org/helpers/assets/assets/assets/assets/assets/assets/assets/assets/assets/assets/assets/assets/assets/assets/assets/assets/assets/as/vendor-86260973.1d3.del	(from https://mysat.collegeboard.org/helpers/assets/assets/assets/assets/assets/assets/assets/assets/assets/assets/assets/assets/assets/assets/assets/assets/assets/assets/assets/assets/assets/assets/assets/assets/assets/assets/assets/assets/index-fd6bc41e.js)
23:42:08	4128/4128	---M-Z	200	added ('OK')	text/html	etag:W/%22661c00b39930a6aba15f53f2446c237e%22	https://mysat.collegeboard.org/helpers/assets/assets/assets/assets/assets/assets/assets/assets/assets/assets/assets/assets/assets/assets/assets/assets/assets/assets/assets/assets/assets/assets/assets/assets/assets/assets/assets/assets/assets/index-73161c50.css	C:/Users/Ava/Desktop/SaveHere/SAT%20website%20copy%20attempt/SAT4/mysat.collegeboard.org/helpers/assets/assets/assets/assets/assets/assets/assets/assets/assets/assets/assets/assets/assets/assets/assets/assets/assets/as/index-73161c50.1d5.dela	(from https://mysat.collegeboard.org/helpers/assets/assets/assets/assets/assets/assets/assets/assets/assets/assets/assets/assets/assets/assets/assets/assets/assets/assets/assets/assets/assets/assets/assets/assets/assets/assets/assets/assets/index-fd6bc41e.js)
23:42:10	4128/4128	---M-Z	200	added ('OK')	text/html	etag:W/%22661c00b39930a6aba15f53f2446c237e%22	https://mysat.collegeboard.org/;path=/assets/assets/assets/assets/assets/assets/assets/assets/assets/assets/assets/assets/assets/assets/assets/assets/assets/assets/assets/assets/assets/assets/assets/assets/assets/assets/assets/assets/assets/logo192.png	C:/Users/Ava/Desktop/SaveHere/SAT%20website%20copy%20attempt/SAT4/mysat.collegeboard.org/;path=/assets/assets/assets/assets/assets/assets/assets/assets/assets/assets/assets/assets/assets/assets/assets/assets/assets/assets/a/logo192.1d7.delaye	(from https://mysat.collegeboard.org/;path=/assets/assets/assets/assets/assets/assets/assets/assets/assets/assets/assets/assets/assets/assets/assets/assets/assets/assets/assets/assets/assets/assets/assets/assets/assets/assets/assets/assets/assets/index-fd6bc41e.js)
23:43:26	4128/4128	---M-Z	200	added ('OK')	text/html	etag:W/%22661c00b39930a6aba15f53f2446c237e%22	https://mysat.collegeboard.org/;path=/assets/assets/assets/assets/assets/assets/assets/assets/assets/assets/assets/assets/assets/assets/assets/assets/assets/assets/assets/assets/assets/assets/assets/assets/assets/assets/assets/assets/assets/assets/index-fd6bc41e.js	C:/Users/Ava/Desktop/SaveHere/SAT%20website%20copy%20attempt/SAT4/mysat.collegeboard.org/;path=/assets/assets/assets/assets/assets/assets/assets/assets/assets/assets/assets/assets/assets/assets/assets/assets/assets/ass/index-fd6bc41e.1d9.dela	(from https://mysat.collegeboard.org/;path=/assets/assets/assets/assets/assets/assets/assets/assets/assets/assets/assets/assets/assets/assets/assets/assets/assets/assets/assets/assets/assets/assets/assets/assets/assets/assets/assets/assets/assets/index-fd6bc41e.js)
23:43:28	4128/4128	---M-Z	200	added ('OK')	text/html	etag:W/%22661c00b39930a6aba15f53f2446c237e%22	https://mysat.collegeboard.org/;path=/assets/assets/assets/assets/assets/assets/assets/assets/assets/assets/assets/assets/assets/assets/assets/assets/assets/assets/assets/assets/assets/assets/assets/assets/assets/assets/assets/assets/assets/assets/vendor-86260973.js	C:/Users/Ava/Desktop/SaveHere/SAT%20website%20copy%20attempt/SAT4/mysat.collegeboard.org/;path=/assets/assets/assets/assets/assets/assets/assets/assets/assets/assets/assets/assets/assets/assets/assets/assets/assets/ass/vendor-86260973.1da.del	(from https://mysat.collegeboard.org/;path=/assets/assets/assets/assets/assets/assets/assets/assets/assets/assets/assets/assets/assets/assets/assets/assets/assets/assets/assets/assets/assets/assets/assets/assets/assets/assets/assets/assets/assets/index-fd6bc41e.js)
23:43:34	4246/4246	---M-Z	200	added ('OK')	text/html	etag:W/%22661c00b39930a6aba15f53f2446c237e%22	https://mysat.collegeboard.org/;path=/assets/assets/assets/assets/assets/assets/assets/assets/assets/assets/assets/assets/assets/assets/assets/assets/assets/assets/assets/assets/assets/assets/assets/assets/assets/assets/assets/assets/assets/manifest.json	C:/Users/Ava/Desktop/SaveHere/SAT%20website%20copy%20attempt/SAT4/mysat.collegeboard.org/;path=/assets/assets/assets/assets/assets/assets/assets/assets/assets/assets/assets/assets/assets/assets/assets/assets/assets/assets//manifest.1d8.delaye	(from https://mysat.collegeboard.org/;path=/assets/assets/assets/assets/assets/assets/assets/assets/assets/assets/assets/assets/assets/assets/assets/assets/assets/assets/assets/assets/assets/assets/assets/assets/assets/assets/assets/assets/assets/index-fd6bc41e.js)
23:43:34	4246/4246	---M-Z	200	added ('OK')	text/html	etag:W/%22661c00b39930a6aba15f53f2446c237e%22	https://mysat.collegeboard.org/helpers/assets/assets/assets/assets/assets/assets/assets/assets/assets/assets/assets/assets/assets/assets/assets/assets/assets/assets/assets/assets/assets/assets/assets/assets/assets/assets/assets/assets/manifest.json	C:/Users/Ava/Desktop/SaveHere/SAT%20website%20copy%20attempt/SAT4/mysat.collegeboard.org/helpers/assets/assets/assets/assets/assets/assets/assets/assets/assets/assets/assets/assets/assets/assets/assets/assets/assets/assets/manifest.1d1.delaye	(from https://mysat.collegeboard.org/helpers/assets/assets/assets/assets/assets/assets/assets/assets/assets/assets/assets/assets/assets/assets/assets/assets/assets/assets/assets/assets/assets/assets/assets/assets/assets/assets/assets/assets/index-fd6bc41e.js)
23:43:35	4128/4128	---M-Z	200	added ('OK')	text/html	etag:W/%22661c00b39930a6aba15f53f2446c237e%22	https://mysat.collegeboard.org/helpers/assets/assets/assets/assets/assets/assets/assets/assets/assets/assets/assets/assets/assets/assets/assets/assets/assets/assets/assets/assets/assets/assets/assets/assets/assets/assets/assets/assets/assets/favicon.ico	C:/Users/Ava/Desktop/SaveHere/SAT%20website%20copy%20attempt/SAT4/mysat.collegeboard.org/helpers/assets/assets/assets/assets/assets/assets/assets/assets/assets/assets/assets/assets/assets/assets/assets/assets/assets/assets//favicon.1dd.delaye	(from https://mysat.collegeboard.org/helpers/assets/assets/assets/assets/assets/assets/assets/assets/assets/assets/assets/assets/assets/assets/assets/assets/assets/assets/assets/assets/assets/assets/assets/assets/assets/assets/assets/assets/assets/index-fd6bc41e.js)
23:43:35	4128/4128	---M-Z	200	added ('OK')	text/html	etag:W/%22661c00b39930a6aba15f53f2446c237e%22	https://mysat.collegeboard.org/helpers/assets/assets/assets/assets/assets/assets/assets/assets/assets/assets/assets/assets/assets/assets/assets/assets/assets/assets/assets/assets/assets/assets/assets/assets/assets/assets/assets/assets/assets/logo192.png	C:/Users/Ava/Desktop/SaveHere/SAT%20website%20copy%20attempt/SAT4/mysat.collegeboard.org/helpers/assets/assets/assets/assets/assets/assets/assets/assets/assets/assets/assets/assets/assets/assets/assets/assets/assets/assets//logo192.1de.delaye	(from https://mysat.collegeboard.org/helpers/assets/assets/assets/assets/assets/assets/assets/assets/assets/assets/assets/assets/assets/assets/assets/assets/assets/assets/assets/assets/assets/assets/assets/assets/assets/assets/assets/assets/assets/index-fd6bc41e.js)
23:43:36	4128/4128	---M-Z	200	added ('OK')	text/html	etag:W/%22661c00b39930a6aba15f53f2446c237e%22	https://mysat.collegeboard.org/helpers/assets/assets/assets/assets/assets/assets/assets/assets/assets/assets/assets/assets/assets/assets/assets/assets/assets/assets/assets/assets/assets/assets/assets/assets/assets/assets/assets/assets/assets/assets/index-fd6bc41e.js	C:/Users/Ava/Desktop/SaveHere/SAT%20website%20copy%20attempt/SAT4/mysat.collegeboard.org/helpers/assets/assets/assets/assets/assets/assets/assets/assets/assets/assets/assets/assets/assets/assets/assets/assets/assets/as/index-fd6bc41e.1e0.dela	(from https://mysat.collegeboard.org/helpers/assets/assets/assets/assets/assets/assets/assets/assets/assets/assets/assets/assets/assets/assets/assets/assets/assets/assets/assets/assets/assets/assets/assets/assets/assets/assets/assets/assets/assets/index-fd6bc41e.js)
23:43:37	4128/4128	---M-Z	200	added ('OK')	text/html	etag:W/%22661c00b39930a6aba15f53f2446c237e%22	https://mysat.collegeboard.org/helpers/assets/assets/assets/assets/assets/assets/assets/assets/assets/assets/assets/assets/assets/assets/assets/assets/assets/assets/assets/assets/assets/assets/assets/assets/assets/assets/assets/assets/assets/assets/vendor-86260973.js	C:/Users/Ava/Desktop/SaveHere/SAT%20website%20copy%20attempt/SAT4/mysat.collegeboard.org/helpers/assets/assets/assets/assets/assets/assets/assets/assets/assets/assets/assets/assets/assets/assets/assets/assets/assets/as/vendor-86260973.1e1.del	(from https://mysat.collegeboard.org/helpers/assets/assets/assets/assets/assets/assets/assets/assets/assets/assets/assets/assets/assets/assets/assets/assets/assets/assets/assets/assets/assets/assets/assets/assets/assets/assets/assets/assets/assets/index-fd6bc41e.js)
